grid_cons,tot_energy_bought,pv_grid,tot_energy_sold,rated_power,battery_capacity,max_power_bought,revenue_from_selling_energy,total_energy_consumed,pv_cons,sum_pv_cons,battery_cons,sum_bat_cons_cons,lost_discharging,pv_battery,lost_charging,battery_usage,consumption_data,normalized_pv
0.0,0.0,9.094847595008467,0.0,0.0,0.0,0.0,0.0,0.0,1.584,0.0,0.0,0.0,0.0,0.0,0.0,6.841957842728723,1.584,0.214101762917356
0.0,0.0,11.328583904724402,0.0,0.0,0.0,0.0,0.0,0.0,1.4080000000000001,0.0,0.0,0.0,0.0,0.0,0.0,6.841957842728723,1.4080000000000001,0.255357616379968
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8959999999999999,0.0,0.0,0.0,0.0,12.679382163588954,0.6339691081794483,18.88737089813823,0.8959999999999999,0.27217480422323803
0.0,0.0,4.925868742949834,0.0,0.0,0.0,0.0,0.0,0.0,1.368,0.0,0.0,0.0,0.0,0.0,0.0,18.88737089813823,1.368,0.126186686479716
0.0,0.0,0.2500983904409999,0.0,0.0,0.0,0.0,0.0,0.0,1.4080000000000001,0.0,0.0,0.0,0.0,0.0,0.0,18.887370898138233,1.4080000000000001,0.033243454907043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296,0.0,0.06480000000000007,0.0,0.0,17.523160371822442,1.296,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2319999999999998,0.0,0.11160000000000009,0.0,0.0,15.173686687611916,2.2319999999999998,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.568,0.0,0.07840000000000007,0.0,0.0,13.523160371822442,1.568,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344,0.0,0.06720000000000007,0.0,0.0,12.108423529717179,1.344,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.07200000000000006,0.0,0.0,10.592634056032969,1.44,0.0
